id,label,text,scam_type,language,source,collection_method
uci_sms_04263,safe,Pls dont forget to study,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04264,safe,You'll never believe this but i have actually got off at taunton. Wow,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04265,safe,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat...",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04266,safe,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04267,safe,&lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04268,safe,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04269,safe,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04270,safe,Hey so whats the plan this sat?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04271,safe,Beauty sleep can help ur pimples too.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04272,safe,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04273,scam,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04274,safe,Where to get those?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04275,safe,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04276,safe,Ball is moving a lot.will spin in last :)so very difficult to bat:),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04277,safe,Haiyoh... Maybe your hamster was jealous of million,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04278,safe,Can you please send me my aunty's number,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04279,safe,I'm glad. You are following your dreams.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04280,safe,I've reached home finally...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04281,scam,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04283,safe,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04284,safe,U can call now...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04285,safe,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04286,safe,Yes. I come to nyc for audiitions and am trying to relocate.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04287,safe,I pocked you up there before,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04288,safe,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04289,safe,I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04290,safe,Hey mr whats the name of that bill brison book the one about language and words,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04291,safe,"Okay, good, no problem, and thanx!",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04292,safe,"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04293,safe,Call me when u're done...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04294,safe,G.W.R,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04295,safe,You best watch what you say cause I get drunk as a motherfucker,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04296,scam,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04298,scam,Please CALL 08712402578 immediately as there is an urgent message waiting for you,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04299,scam,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04302,safe,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04303,safe,Are there TA jobs available? Let me know please cos i really need to start working,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04304,safe,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04305,safe,Yup i'm free...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04306,safe,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04307,safe,Yo come over carlos will be here soon,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04308,safe,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04309,safe,I guess it is useless calling u 4 something important.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04310,safe,Ha ha - had popped down to the loo when you hello-ed me. Hello!,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04311,safe,He dint tell anything. He is angry on me that why you told to abi.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04313,safe,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04314,safe,I keep ten rs in my shelf:) buy two egg.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04315,safe,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04316,safe,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04317,safe,Captain is in our room:),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04318,safe,"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04319,safe,HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04320,safe,S...i will take mokka players only:),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04321,safe,Are you still playing with gautham?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04322,safe,Hey mr and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04323,safe,"K, jason says he's gonna be around so I'll be up there around &lt;#&gt;",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04324,safe,Sorry . I will be able to get to you. See you in the morning.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04325,safe,Aight well keep me informed,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04327,safe,Am only searching for good dual sim mobile pa.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04328,safe,That seems unnecessarily hostile,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04329,safe,Dude got a haircut. Now its breezy up there,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04330,scam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04331,safe,1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-),safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04332,safe,i thought we were doing a king of the hill thing there.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04333,safe,Nope i'll come online now..,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04334,safe,ALSO TELL HIM I SAID HAPPY BIRTHDAY,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04335,safe,Y bishan lei... I tot ü say lavender?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04336,safe,Boo what time u get out? U were supposed to take me shopping today. :(,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04337,safe,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04338,safe,"Fyi I'm taking a quick shower, be at epsilon in like &lt;#&gt; min",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04339,safe,on a Tuesday night r u 4 real,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04340,safe,Yes when is the appt again?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04341,safe,Just got outta class gonna go gym.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04342,safe,I want to sent &lt;#&gt; mesages today. Thats y. Sorry if i hurts,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04343,safe,Ü all write or wat..,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04344,safe,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04345,safe,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04346,safe,Hi:)did you asked to waheeda fathima about leave?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04347,safe,Enjoy urself tmr...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04348,safe,You still around? I could use a half-8th,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04350,safe,You give us back my id proof and &lt;#&gt; rs. We wont allow you to work. We will come to your home within days,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04351,safe,Ü bot notes oredi... Cos i juz rem i got...,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04352,safe,Yes. Rent is very expensive so its the way we save.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04354,safe,Hows the pain dear?y r u smiling?,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04355,safe,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04356,scam,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,spam_or_unspecified,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04358,safe,Great. So should i send you my account number.,safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
uci_sms_04359,safe,"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ",safe_personal,en,UCI SMS Spam Collection,downloaded_public_dataset
